date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
11/6/19 13:27,vhgalvao,AppleTV,0,0,0,Every reply is negative.,,,,1.19207E+18,https://twitter.com/vhgalvao/status/1192071103398711298
11/6/19 13:25,s_elhd,AppleTV,0,1,9,"Estoy HARTA de que todas las historias tengan los mismos sucesos. En serio, al final nsara se creerán que todas vivimos de esta manera. O sea, penoso.",,,,1.19207E+18,https://twitter.com/s_elhd/status/1192070593019043840
11/6/19 13:25,Talha_Kanwar,AppleTV,0,0,0,IRL she woulda been sent back to Pakistan like the rest of us would've,,,,1.19207E+18,https://twitter.com/Talha_Kanwar/status/1192070467299028992
11/6/19 13:25,woofmeowww,AppleTV,1,0,5,زووووووووع زوووووووووووووووع,,,,1.19207E+18,https://twitter.com/woofmeowww/status/1192070432276570113
11/6/19 13:24,ArbWarez2,,0,2,17,الفيديو الإعلاني لفيلم #Hala الذي نال إشادات كبيرة في مهرجان صندانس السينمائي. عن معاناة مراهقة مسلمة مع محيطها. سيتوفر يوم 6 (كانون الأول) ديسمبر على خدمة #AppleTVPlus,,,#Hala #AppleTVPlus,1.19207E+18,https://twitter.com/ArbWarez2/status/1192070171197882369
11/6/19 13:24,hooyomajoogto,,1,0,0,"Trailer: A Muslim Teen Finds Sexual Agency in a Pakistani director’s hit movie, “Hala.” Look at this stereotypical filth that the entertainment industry is trying to pass off as a “normal,” coming of age film.",,,,1.19207E+18,https://twitter.com/hooyomajoogto/status/1192070129191927808
11/6/19 13:23,charlatan365,AppleTV,0,0,0,https://twitter.com/AppleTV/status/1191762097740419077?s=19 White guy luring a Muslim hijabi typical cliched formulaic crap.,,,,1.19207E+18,https://twitter.com/charlatan365/status/1192069958685069312
11/6/19 13:22,daniaeous,AppleTV,0,0,0,what the fak,,,,1.19207E+18,https://twitter.com/daniaeous/status/1192069740077842433
11/6/19 13:22,EemanH_,AppleTV,0,0,0,Mtsww,,,,1.19207E+18,https://twitter.com/EemanH_/status/1192069729478959104
11/6/19 13:21,_lmaobye,AppleTV,1,0,3,who's gonna tell them or should i?,,,,1.19207E+18,https://twitter.com/_lmaobye/status/1192069614471131145
11/6/19 13:21,oanume,AppleTV,0,0,3,Who even likes white men?,,,,1.19207E+18,https://twitter.com/oanume/status/1192069603939246080
11/6/19 13:21,summersiddiqi,AppleTV,0,0,1,It’s ok it’s on Apple no one will see it x,,,,1.19207E+18,https://twitter.com/summersiddiqi/status/1192069562424086531
11/6/19 13:20,BeigeUnicorn,AppleTV,0,0,0,Ah yes the white dude saves the brown girl once more. At least he doesn't have a MAGA hat on...,,,,1.19207E+18,https://twitter.com/BeigeUnicorn/status/1192069232281956355
11/6/19 13:20,Habeeb_Akande,AppleTV,3,8,28,Another propaganda story of an Asian Muslim woman 'saved' by a white man from the 'oppression' of religion and culture in the name of 'love' and 'freedom.' #HalaMovie looks like trash,,,#HalaMovie,1.19207E+18,https://twitter.com/Habeeb_Akande/status/1192069156268580869
11/6/19 13:19,apoopsha,AppleTV,1,1,22,i know they didn’t just make my girl Hala fall in love with a freaking white boy ,,,,1.19207E+18,https://twitter.com/apoopsha/status/1192069075775770625
11/6/19 13:19,safijas_,AppleTV,1,82,133,"imagine thinking this is a struggle of ours,,,,,.....i promise u NO ONE is compromising the hijab for a crusty white boy sjndfksdkdskskkd",,,,1.19207E+18,https://twitter.com/safijas_/status/1192069016786833408
11/6/19 13:19,MedicSeditious,GleamingRazor,1,0,0,,,,,1.19207E+18,https://twitter.com/MedicSeditious/status/1192068947241263105
11/6/19 13:19,radsaza,AppleTV,2,0,5,quit fetishizing muslim girls please and thank you,,,,1.19207E+18,https://twitter.com/radsaza/status/1192068925363765248
11/6/19 13:18,fluffyyyy_yy,,0,0,0,https://twitter.com/AppleTV/status/1191762097740419077,,,,1.19207E+18,https://twitter.com/fluffyyyy_yy/status/1192068807159926784
11/6/19 13:18,itzylands,AppleTV,1,2,10,"oh wow a movie about a girl who's being oppressed because shes wearing a hijab and a white male ""saves"" her wow great storyline very innovative never done before not offensive at all",,,,1.19207E+18,https://twitter.com/itzylands/status/1192068752382320641
11/6/19 13:14,dayachalamet,AppleTV,0,0,1,imagine how tired we are.,,,,1.19207E+18,https://twitter.com/dayachalamet/status/1192067685330423808
11/6/19 13:14,Khalid_Harun37,AppleTV,0,0,0,If a Brown movie is not by Mira Nair its probably Trash so ,,,,1.19207E+18,https://twitter.com/Khalid_Harun37/status/1192067632540852224
11/6/19 13:13,lilixxxo,AppleTV,0,0,3,this oppressed Muslim girl who gets saved by a white boy story is soooo boring and annoying,,,,1.19207E+18,https://twitter.com/lilixxxo/status/1192067599166853121
11/6/19 13:13,happilysusanito,AppleTV,0,1,0,"omfg ya3ni khalas! for the love of God enough of portraying the hijab being a form of oppression juss to further fuel the hatred we already receive. we are so f*cking tired of it & jada pinkett smith i CANNOT believe your name is on it, you’re cancelled.",,,,1.19207E+18,https://twitter.com/happilysusanito/status/1192067575364116480
11/6/19 13:13,Maaaisa__,AppleTV,0,0,0,original jajja,,,,1.19207E+18,https://twitter.com/Maaaisa__/status/1192067532598984705
11/6/19 13:13,xuxitaekk,,0,0,0,https://twitter.com/AppleTV/status/1191762097740419077,,,,1.19207E+18,https://twitter.com/xuxitaekk/status/1192067522138398721
11/6/19 13:13,Batequilaaa,AppleTV,0,0,2,STOP fucking stereotyping us! why do white people fee like they’re entitled to “save us” from “oppression”? Who said we were oppressed in the first place? Y’all need some zam zam water to be healed from this stupidity you’re living in. Astgfrullah ,,,,1.19207E+18,https://twitter.com/Batequilaaa/status/1192067481210425350
11/6/19 13:13,bonnieskory,AppleTV,0,0,0,The way I closed this when I saw the white boy,,,,1.19207E+18,https://twitter.com/bonnieskory/status/1192067362134151169
11/6/19 13:12,areebakhanxo,AppleTV,0,0,1,About to throw my iPhone in the trash where the rest of apple belongs. I’m disgusted with this stupid and ignorant film. Muslim women don’t need your “saving”! Repeat that with me! We don’t need your saving! We.Are.Not.Oppressed ,,,,1.19207E+18,https://twitter.com/areebakhanxo/status/1192067263882563584
11/6/19 13:12,AKILALHUTHI,AppleTV,0,0,0,Another product that is dedicated for hatred and seeks stereotyping Muslim women. That is far way too disappointing,,,,1.19207E+18,https://twitter.com/AKILALHUTHI/status/1192067206890377216
11/6/19 13:11,moroccanbxnts,AppleTV,0,0,3,It seems like it's not possible to make a movie about a Muslim girl that's CONTENT with the way she lives and the rules she has to live with smh,,,,1.19207E+18,https://twitter.com/moroccanbxnts/status/1192067052619612160
11/6/19 13:10,RaniDizzle,AppleTV,0,0,0,How is this insightful?! To whom?,,,,1.19207E+18,https://twitter.com/RaniDizzle/status/1192066743008669697
11/6/19 13:10,EdwyLaila,AppleTV,0,0,2,Y’all I’m tired of these films I really am. Find another narrative pls,,,,1.19207E+18,https://twitter.com/EdwyLaila/status/1192066608493219840
11/6/19 13:09,samiaaargh,AppleTV,1,0,1,White boi save me! My hijab is strangling me! White boi kiss me hehe! Oh no white boi! We can’t be together :(,,,,1.19207E+18,https://twitter.com/samiaaargh/status/1192066593695707136
11/6/19 13:09,theiqranator,AppleTV,0,0,0,keep your white saviour islamophobic ass narratives WE DONT WANT IT,,,,1.19207E+18,https://twitter.com/theiqranator/status/1192066388149583872
11/6/19 13:08,iichoudharyy,AppleTV,0,1,7,if they wanted to show someone oppressed they missed so many key points. her hair is showing. her back is showing. her nails are painted. she’s wearing jeans. JUST CAUSE HER PARENTS WANT HER TO STAY AWAY FROM BOYS SHES OPRESSED??? the desis who agreed to act in this are pathetic.,,,,1.19207E+18,https://twitter.com/iichoudharyy/status/1192066283984085001
11/6/19 13:08,muhammada_07,AppleTV,0,0,4,Really tempted to boycott Apple because of this shit,,,,1.19207E+18,https://twitter.com/muhammada_07/status/1192066216002760704
11/6/19 13:08,Sabrina_anirbaS,AppleTV,0,0,3,People in the Muslim community don’t understand that this is true story for a lot of people. the reactions the people in this situation see hold them back from talking to anyone in the community! Be more open to allow good advice rather than hate a situation you don’t understand,,,,1.19207E+18,https://twitter.com/Sabrina_anirbaS/status/1192066191189303297
11/6/19 13:07,thinbelina_,AppleTV,0,0,1,We don’t face struggles because of our religion/ culture we face struggles because others find fault in our beliefs and existence instead of showing our true experiences of accepting ourselves despite the whole western world saying otherwise you show this,,,,1.19207E+18,https://twitter.com/thinbelina_/status/1192066088999276551
11/6/19 13:07,zzzahraaaaaa,AppleTV,0,0,0,wtf is this loooool,,,,1.19207E+18,https://twitter.com/zzzahraaaaaa/status/1192065932459495424
11/6/19 13:06,mooncieI,AppleTV,0,0,1,imagine how tired we are,,,,1.19207E+18,https://twitter.com/mooncieI/status/1192065739299180544
11/6/19 13:06,MahirOmeragic,AppleTV,1,1,7,Why isn’t this shown from the white boys perspective ? I’m sure white families are sooo accepting and have no family pressure if he wanted to date a hijabi in real life. It’s always about the girls struggles and her family’s norms. Smh @AppleTV!,,@AppleTV,,1.19207E+18,https://twitter.com/MahirOmeragic/status/1192065698941587458
11/6/19 13:06,MEbleiblo,AppleTV,0,0,0,This is truly my deepest fear Only ask Allah's protection for our sisters,,,,1.19207E+18,https://twitter.com/MEbleiblo/status/1192065685008113667
11/6/19 13:06,fluffyyyy_yy,AppleTV,1,0,0,Im crying the white boy is so unseasoned?? Do yall really think thats all it takes for muslim girls to question their religion I-,,,,1.19207E+18,https://twitter.com/fluffyyyy_yy/status/1192065674966978561
11/6/19 13:05,gryffindoralien,AppleTV,0,0,0,Imagine how tired we are,,,,1.19207E+18,https://twitter.com/gryffindoralien/status/1192065573410234368
11/6/19 13:05,arshiyarashid,AppleTV,1,0,1,“Wonderfully Insightful” bro like in which way? And the man ain’t even cute y’all DO BETTER,,,,1.19207E+18,https://twitter.com/arshiyarashid/status/1192065392660930561
11/6/19 13:05,bomchoncc,AppleTV,0,0,6,hey hollywood i just wanna let you know that not every single hijabi teen is oppressed into hijab and daydreams over boys let alone a cracker head ass white boy. there is a distinct number of us who love our hijab and are empowered by it. thanks but no thanks.,,,,1.19207E+18,https://twitter.com/bomchoncc/status/1192065372738015233
11/6/19 13:05,X_quxxn,AppleTV,1,0,0,Huh? ,,,,1.19207E+18,https://twitter.com/X_quxxn/status/1192065347756707841
11/6/19 13:03,MeriemLC,AppleTV,0,0,0,Toujours le même story-telling n’est-ce pas,,,,1.19207E+18,https://twitter.com/MeriemLC/status/1192065079212150786
11/6/19 13:03,throcky_,AppleTV,0,0,1,this is such a tired trope. real representation doesn’t stroke your massive egos and micropenises at the same time- it shows people being people and breaks down stereotypes. no one asked for this,,,,1.19206E+18,https://twitter.com/throcky_/status/1192064950409281536
11/6/19 13:03,_sambamfamalam_,AppleTV,2,3,14,Why is this the only representation Muslim Girls get? Denouncing our faith for a white boy. Trash.,,,,1.19206E+18,https://twitter.com/_sambamfamalam_/status/1192064924253655040
11/6/19 13:02,Syedakanwal_,AppleTV,0,1,3,"Are you showing ""Hijab"" as a sign of oppression? Fuck off!",,,,1.19206E+18,https://twitter.com/Syedakanwal_/status/1192064675086786563
11/6/19 13:02,nadosis,AppleTV,0,0,0,What an unfortunate name choice,,,,1.19206E+18,https://twitter.com/nadosis/status/1192064660595458048
11/6/19 13:02,Its_sumiee,AppleTV,1,4,3,Bullshit Stop giving false impressions,,,,1.19206E+18,https://twitter.com/Its_sumiee/status/1192064646276173826
11/6/19 13:01,HunsLVuitton,AppleTV,0,0,2,"""Insightful"" my teez",,,,1.19206E+18,https://twitter.com/HunsLVuitton/status/1192064580589096960
11/6/19 13:01,une_exo_l2,AppleTV,0,0,2,Putain vous comprener donc jamais wallah annuler la sortie,,,,1.19206E+18,https://twitter.com/une_exo_l2/status/1192064431552974848
11/6/19 13:01,Sulthern1,AppleTV,0,1,2,Well its on Apple Tv so its not like any of us is going to see it.,,,,1.19206E+18,https://twitter.com/Sulthern1/status/1192064355845787648
11/6/19 13:00,HunsLVuitton,AppleTV,1,0,1,Really fucking original just fantastic ive never seen this idea before,,,,1.19206E+18,https://twitter.com/HunsLVuitton/status/1192064329320992770
11/6/19 13:00,spacesapphic,AppleTV,0,2,7,imagine if she didnt have to fall in love with a white boy and could just be a skater... how cool it couldve been,,,,1.19206E+18,https://twitter.com/spacesapphic/status/1192064236819800064
11/6/19 13:00,yoonzai,AppleTV,0,2,7,You guys REALLY think you did something with this huh,,,,1.19206E+18,https://twitter.com/yoonzai/status/1192064190346858496
11/6/19 13:00,Abdullahi_wolf,AppleTV,0,0,0,MTCHEEEEWWWW,,,,1.19206E+18,https://twitter.com/Abdullahi_wolf/status/1192064186198745089
11/6/19 13:00,samsfatalflaw,AppleTV,0,0,0,ew,,,,1.19206E+18,https://twitter.com/samsfatalflaw/status/1192064152854024193
11/6/19 12:59,Iam_dr_moh,AppleTV,1,0,0,Jada Pinkett Smith who foamed the most on the Academy awards frown few years back is in the middle of this misrepresentation,,,,1.19206E+18,https://twitter.com/Iam_dr_moh/status/1192063942845177856
11/6/19 12:59,Abdullahi_wolf,AppleTV,0,2,4,You guys have nothing to do but attack Muslims every day. Don’t you have something better to do? Y’all even acting movies like this are just clueless.,,,,1.19206E+18,https://twitter.com/Abdullahi_wolf/status/1192063925015195648
11/6/19 12:58,hx447,AppleTV,0,0,0,I'm so sick of these storylines please come up with new storylines for muslim girls!!!!,,,,1.19206E+18,https://twitter.com/hx447/status/1192063649134850049
11/6/19 12:58,LLLLLLuCiE,AppleTV,0,1,2,Je me torche le cul avec ce film,,,,1.19206E+18,https://twitter.com/LLLLLLuCiE/status/1192063647603924995
11/6/19 12:58,writerlevirose,AppleTV,1,0,3,Put this shit back we don’t want it,,,,1.19206E+18,https://twitter.com/writerlevirose/status/1192063594017505280
11/6/19 12:57,NaaliKeKeera,AppleTV,1,2,48,If hala was a true edgy skater girl she would hate white men. Next.,,,,1.19206E+18,https://twitter.com/NaaliKeKeera/status/1192063354594058241
11/6/19 12:55,MagicianinChief,AppleTV,0,0,2,The fuck is this?,,,,1.19206E+18,https://twitter.com/MagicianinChief/status/1192062900984266754
11/6/19 12:55,hotgirlhala,AppleTV,0,0,7,brb legally changing my name in English,,,,1.19206E+18,https://twitter.com/hotgirlhala/status/1192062858802143233
11/6/19 12:54,abdullahnvmmm,AppleTV,2,22,68,She went soas,,,,1.19206E+18,https://twitter.com/abdullahnvmmm/status/1192062705043161091
11/6/19 12:54,therealasliatta,AppleTV,0,0,0,Omds it's a wattpad movie,,,,1.19206E+18,https://twitter.com/therealasliatta/status/1192062621111005185
11/6/19 12:53,shahefff,AppleTV,0,0,0,Obviously there is backlash I'm just keen to find out what their market research was like and what focus groups they went to Unless..they didn't do those things?,,,,1.19206E+18,https://twitter.com/shahefff/status/1192062362804740096
11/6/19 12:52,elso_as,AppleTV,0,2,13,WHY ARE U CONVINCED THAT BROWN HIJABI GIRLS ARE WAITING TO THROW EVERYTHING AWAY FOR A WHITE BOY ,,,,1.19206E+18,https://twitter.com/elso_as/status/1192062263345209345
11/6/19 12:52,Shatrubhanja,AppleTV,1,3,7,Story of a muslim girl falling in love with a white boy. Very interesting conversations in the comments.,,,,1.19206E+18,https://twitter.com/Shatrubhanja/status/1192062136865841152
11/6/19 12:52,rwnn00,AppleTV,1,0,1,sigh. why can’t she do all of this with a Muslim boy as that is closer to reality than a dusty cadaan kafir? - hijabis worldwide,,,,1.19206E+18,https://twitter.com/rwnn00/status/1192062089382236161
11/6/19 12:51,raz_kirsten,AppleTV,0,0,3,So must they always have THE SAME story line when there’s a hijabi lead? :/,,,,1.19206E+18,https://twitter.com/raz_kirsten/status/1192061971534876673
11/6/19 12:50,_Cxmila__,AppleTV,0,0,0,You lot really thought u did something with this narrative leave POC and religions alone,,,,1.19206E+18,https://twitter.com/_Cxmila__/status/1192061751904342016
11/6/19 12:50,sumaiyyabooks,AppleTV,2,10,18,This is exactly the kind of “representation” that makes life difficult for Muslim girls and women. The fact that this was written and directed by a Muslim makes it worse.,,,,1.19206E+18,https://twitter.com/sumaiyyabooks/status/1192061733055143936
11/6/19 12:50,byeenotnow,AppleTV,0,0,1,I’m actually upset Jada Smith is involved cause why???,,,,1.19206E+18,https://twitter.com/byeenotnow/status/1192061697827233792
11/6/19 12:49,MrManget,AppleTV,1,0,2,"As a hijabi who has lived outside of the Arabs, this is NOT how it is. You cannot take a Muslim girl and write her in this way because for fuck’s sake it’s 2019 and Muslim parents can’t be open. And what the hell is up with that kiss??? No. Just no. It’s a no from me.",,,,1.19206E+18,https://twitter.com/MrManget/status/1192061559775862785
11/6/19 12:49,lowkeylocco,AppleTV,0,1,1,this is atrocious brb gonna go throw my iPhone away ,,,,1.19206E+18,https://twitter.com/lowkeylocco/status/1192061555728355328
11/6/19 12:48,rih_eyes,AppleTV,0,0,0,"Of course a white boy came to save her to be ""liberated from her religious ""...Groundbreaking !! Clean y’all holes first before thinking of clearing somebody else life !!",,,,1.19206E+18,https://twitter.com/rih_eyes/status/1192061115779420162
11/6/19 12:48,kingtutll,AppleTV,0,0,0,I’m disappointed in @jadapsmith for this one tbh. The constant need to try to make muslim woman seem oppressed is sickening tbh,,@jadapsmith,,1.19206E+18,https://twitter.com/kingtutll/status/1192061095445483520
11/6/19 12:47,monuxma,AppleTV,1,1,5,roooooooh sans dec? encoooooore??,,,,1.19206E+18,https://twitter.com/monuxma/status/1192061009885831169
11/6/19 12:47,queensnow_,AppleTV,0,0,1,Pink dick saved the day again. Wow,,,,1.19206E+18,https://twitter.com/queensnow_/status/1192060843036299264
11/6/19 12:47,ItsMozartrella,AppleTV,0,0,0,What in the fuck???,,,,1.19206E+18,https://twitter.com/ItsMozartrella/status/1192060816922558466
11/6/19 12:44,zeynab_dirie,AppleTV,0,0,0,smh,,,,1.19206E+18,https://twitter.com/zeynab_dirie/status/1192060289350586368
11/6/19 12:42,ikhlaasssrawoot,AppleTV,0,0,0,.,,,,1.19206E+18,https://twitter.com/ikhlaasssrawoot/status/1192059657310932992
11/6/19 12:42,ichiilt,AppleTV,0,0,1,"So you’re telling me she just took on the role without doing the research, what money does to people ",,,,1.19206E+18,https://twitter.com/ichiilt/status/1192059637593493506
11/6/19 12:42,_zouziolive,AppleTV,0,0,1,I'd rather eat pork before dating a white guy.,,,,1.19206E+18,https://twitter.com/_zouziolive/status/1192059575706570752
11/6/19 12:41,shyemahe,AppleTV,3,1,28,Hijabi oppressed girl being saved by a white boy i- the racist stereotypes say hi.,,,,1.19206E+18,https://twitter.com/shyemahe/status/1192059538444374016
11/6/19 12:41,Alinaise,AppleTV,1,0,0,Ingatkan @sm_abdrahim yang berlakon.,,@sm_abdrahim,,1.19206E+18,https://twitter.com/Alinaise/status/1192059463856869376
11/6/19 12:41,cakeymakeup,AppleTV,0,0,1,white people should just stfu,,,,1.19206E+18,https://twitter.com/cakeymakeup/status/1192059461478711296
11/6/19 12:41,smrahnama,AppleTV,2,0,10,I AM SO BORED!,,,,1.19206E+18,https://twitter.com/smrahnama/status/1192059393346547713
11/6/19 12:41,spicyflex1,AppleTV,0,0,0,fuck this shit,,,,1.19206E+18,https://twitter.com/spicyflex1/status/1192059308462075906
11/6/19 12:41,Reyamxx,AppleTV,0,0,1,You haven’t hired any Muslim employees that would have told you that this isn’t a good idea and it really shows... DO BETTER!,,,,1.19206E+18,https://twitter.com/Reyamxx/status/1192059308286066688
11/6/19 12:40,DrPragyaAgarwal,AppleTV,1,2,6,"It is disappointing that most of the representation we see on screens perpetuates the stereotypes of an oppressed brown woman, waiting for a white man to rescue her. Wish we could see more complex characters, those who do not peddle such archaic tropes.",,,,1.19206E+18,https://twitter.com/DrPragyaAgarwal/status/1192059214757273601
11/6/19 12:40,mxssmxrvel,AppleTV,2,1,7,what the fuck is this,,,,1.19206E+18,https://twitter.com/mxssmxrvel/status/1192059130816671745
11/6/19 12:40,aiyshk97,AppleTV,0,0,1,This is so unique!! Never had this representation of a muslim hijabi feeling the need to be ‘saved’ by a gora!!! We LOVE IT!!!,,,,1.19206E+18,https://twitter.com/aiyshk97/status/1192059106280038400
11/6/19 12:40,HOELINEBLING,AppleTV,0,1,6,Again afuckinggain nothing new same old fucking shit,,,,1.19206E+18,https://twitter.com/HOELINEBLING/status/1192059099640410112
11/6/19 12:38,r4hmas,,0,0,2, https://twitter.com/AppleTV/status/1191762097740419077,,,,1.19206E+18,https://twitter.com/r4hmas/status/1192058783553466370
11/6/19 12:38,mms__x,AppleTV,0,0,6,OMG yay so excited to see how a white boy will liberate you,,,,1.19206E+18,https://twitter.com/mms__x/status/1192058629840678914
11/6/19 12:38,VAlajarma,AppleTV,2,0,0,Oh shit here we go again,,,,1.19206E+18,https://twitter.com/VAlajarma/status/1192058586345684992
11/6/19 12:38,zaraxnaveed,AppleTV,0,1,6,lmao this is why no ones getting Apple TV,,,,1.19206E+18,https://twitter.com/zaraxnaveed/status/1192058560781463552
11/6/19 12:37,waxingcrescnt,AppleTV,0,0,1,the way that this actress already annoyed me bc she said she wanted to play kamala and now shes in this ..,,,,1.19206E+18,https://twitter.com/waxingcrescnt/status/1192058477729996800
11/6/19 12:37,sxmira_jamal,AppleTV,0,0,4,DAMN IM TRIED OF THIS SAME OLD OPPERSED STORIES ABOUT HIJABIES BEING SAVED AND FALLING IN LOVE WITH UGLY ASS COLONISER UFF nacalaa! Yaa raabo gaal oo xaarka iska dhaq qiirin ,,,,1.19206E+18,https://twitter.com/sxmira_jamal/status/1192058425452183556
11/6/19 12:36,rainnney,AppleTV,0,0,3,I AM VOMITINGGGGGGGGGGG,,,,1.19206E+18,https://twitter.com/rainnney/status/1192058050842157056
11/6/19 12:35,emonmiahh,AppleTV,0,18,43,"Hijabis are either an extra in a movie for that diversity tick, or oppressed by the headscarf and need to be saved by a white man. Change the tune pls",,,,1.19206E+18,https://twitter.com/emonmiahh/status/1192057976561045505
11/6/19 12:35,rimaahmedcooper,AppleTV,1,0,4,Ahhh the representation Muslim women really crave: Oppressed by my scarf My interest in skateboarding is killing my mother Staging a rebellion by falling in love with the most mediocre white man I can find I FEEL SEEN ,,,,1.19206E+18,https://twitter.com/rimaahmedcooper/status/1192057963323830272
11/6/19 12:35,Erwife,AppleTV,0,0,1,"This could have been a cool show about a hijabi learning to skate and winning a skating contest, and making friends w other cool female skaters along the way.",,,,1.19206E+18,https://twitter.com/Erwife/status/1192057880318484480
11/6/19 12:35,DuricMelissa,AppleTV,0,0,0,Wtf,,,,1.19206E+18,https://twitter.com/DuricMelissa/status/1192057871372111873
11/6/19 12:34,lamiashak,AppleTV,1,0,1,Moi en vrai ce que je comprend vrm pas (enfin si) c'est les personnes qui acceptent de jouer ce genre de rôle là... Respectez vous sérieux,,,,1.19206E+18,https://twitter.com/lamiashak/status/1192057706493960192
11/6/19 12:34,_aleenalatif,AppleTV,0,1,7,"LOOOOL I don’t know ANY Muslim girls that go for non-Muslim white boys, stop w this shit I beg ",,,,1.19206E+18,https://twitter.com/_aleenalatif/status/1192057601493786624
11/6/19 12:34,DamansariRahmat,AppleTV,1,0,2,tf they tryna prove or do?,,,,1.19206E+18,https://twitter.com/DamansariRahmat/status/1192057580765335553
11/6/19 12:33,nadiathegreat,AppleTV,1,0,0,"here we go... HOW ABOUT NO. Let’s let @ramy do the Muslim stories for now, he’s done decent so far.",,@ramy,,1.19206E+18,https://twitter.com/nadiathegreat/status/1192057518853410816
11/6/19 12:33,Sanasiino,AppleTV,0,1,3,“Dutiful daughter and daydreamer”. Can we just stop please? There are more stories to tell about Muslim women than our supposed oppression under the hijab. So disappointing to see this was written by @minhalbaig and produced by @jadapsmith. YOU HAD ONE JOB.,,@minhalbaig @jadapsmith,,1.19206E+18,https://twitter.com/Sanasiino/status/1192057493653991424
11/6/19 12:33,Erwife,AppleTV,0,0,0,I’m so tired of this narrative for Muslim women. ,,,,1.19206E+18,https://twitter.com/Erwife/status/1192057453317427207
11/6/19 12:33,M_AliSadi,AppleTV,0,0,0,In episode 9999999999 of Hijabi girl needs gora savior. Apple Unoriginal,,,,1.19206E+18,https://twitter.com/M_AliSadi/status/1192057447894147074
11/6/19 12:33,1999mmith,AppleTV,0,0,1,not jada not u not u,,,,1.19206E+18,https://twitter.com/1999mmith/status/1192057302590906371
11/6/19 12:32,_hxxdaa,,0,1,1,https://twitter.com/AppleTV/status/1191762097740419077,,,,1.19206E+18,https://twitter.com/_hxxdaa/status/1192057044196581377
11/6/19 12:31,maria_rass,AppleTV,0,0,3,"Ahhh shiiittttt here we go again. Same old shit, nothing new ",,,,1.19206E+18,https://twitter.com/maria_rass/status/1192056959773691904
11/6/19 12:31,falsafchya,AppleTV,1,0,1,Again? a fucking gain?? Nothing new same old shit,,,,1.19206E+18,https://twitter.com/falsafchya/status/1192056829037207552
11/6/19 12:30,koreancinemas,AppleTV,0,0,0,"again, afuckingain",,,,1.19206E+18,https://twitter.com/koreancinemas/status/1192056782203473920
11/6/19 12:30,beastakutagawa,AppleTV,0,0,1,"aye ok the mis-representation . there's so many wrong shit with this . i can tell EVERYTHING ,,, thank god it's on apple movie so nobody is going to watch this shit",,,,1.19206E+18,https://twitter.com/beastakutagawa/status/1192056717594509312
11/6/19 12:30,ladylike00,AppleTV,0,1,1,All whites are promoting with their stupid dramas is more hate against an already misunderstood religion and race.,,,,1.19206E+18,https://twitter.com/ladylike00/status/1192056713618305025
11/6/19 12:30,ayvnx,AppleTV,0,0,0,@jadapsmith are you on crack?,,@jadapsmith,,1.19206E+18,https://twitter.com/ayvnx/status/1192056693456330754
11/6/19 12:29,TayyabC11,AppleTV,0,0,1,"Why is it that when a film has a muslim actor with a leading role, SUDDENLY that movie is representative of muslims worldwide?",,,,1.19206E+18,https://twitter.com/TayyabC11/status/1192056458940162049
11/6/19 12:29,FairyAfro,AppleTV,0,0,1,"huge yikes. idk which group of Muslims (if any) that Apple ran this by, but this ain’t it.",,,,1.19206E+18,https://twitter.com/FairyAfro/status/1192056449108791297
11/6/19 12:28,wardajama,AppleTV,0,2,5,Why every Muslim character gotta be a white mans whore ,,,,1.19206E+18,https://twitter.com/wardajama/status/1192056216836550656
11/6/19 12:28,HotTakesWithAdi,AppleTV,2,0,6,"The replies Apple TV gonna be a flop, Literally EVERYTHING they're putting out is getting bad reviews PLS",,,,1.19206E+18,https://twitter.com/HotTakesWithAdi/status/1192056100339646464
11/6/19 12:27,ayaxcxc,AppleTV,0,1,3,omg another hijabi hoing to freed from her opression from a white man ,,,,1.19206E+18,https://twitter.com/ayaxcxc/status/1192056020253716480
11/6/19 12:27,kohhfee,AppleTV,0,0,0,"this trope is overused and boring, yawn",,,,1.19206E+18,https://twitter.com/kohhfee/status/1192055780989702151
11/6/19 12:26,KTBeyyy,AppleTV,0,0,0,Oh no :/ AGAAAAAAAAAAIN,,,,1.19206E+18,https://twitter.com/KTBeyyy/status/1192055749805068288
11/6/19 12:26,KaliBilli,AppleTV,0,0,3,"Stop comparing this rubbish to Bend it like Beckham. In BIB it was football that saved the girl, not the white guy.",,,,1.19206E+18,https://twitter.com/KaliBilli/status/1192055741877755904
11/6/19 12:26,enigmaoftruth1,AppleTV,2,13,26,"The ideological attack on Islam kicks off in Hollywood, they’re trying everything now ",,,,1.19206E+18,https://twitter.com/enigmaoftruth1/status/1192055723687059456
11/6/19 12:26,z_aimi,AppleTV,0,0,1,The same old oppressed muslim girl changing for a white boy genre.... YAWNSSS,,,,1.19206E+18,https://twitter.com/z_aimi/status/1192055662856982528
11/6/19 12:26,eda_seyhan,AppleTV,2,1,7,Hollywood would have you believe that the most revelatory moment in a brown/Muslim/immigrant girl's life is dating a white guy. I can assure you it is not.,,,,1.19206E+18,https://twitter.com/eda_seyhan/status/1192055652396523523
11/6/19 12:25,bzzt_bzzt_bitch,AppleTV,0,0,0,just..... no.......,,,,1.19206E+18,https://twitter.com/bzzt_bzzt_bitch/status/1192055493705052161
